City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
549,Chuguyevka,RU,44.1653,133.8633,289.89,57,98,0.58,overcast clouds,2022-09-14 01:13:29
550,Baykit,RU,61.67,96.37,278.9,92,100,2.13,overcast clouds,2022-09-14 01:13:29
551,Bilma,NE,18.6853,12.9164,307.35,18,99,1.07,overcast clouds,2022-09-14 01:13:30
552,Juneau,US,58.3019,-134.4197,285.49,95,100,4.63,light rain,2022-09-14 01:13:31
553,Buzmeyin,TM,38.0507,58.2056,292.96,18,0,2.73,clear sky,2022-09-14 01:13:31
554,Pemberton,CA,50.3164,-122.8027,294.98,61,39,1.92,scattered clouds,2022-09-14 01:13:32
555,Juegang,CN,32.3174,121.1855,296.47,96,100,9.45,overcast clouds,2022-09-14 01:13:32
556,Portree,GB,57.4129,-6.1942,284.0,97,100,2.21,overcast clouds,2022-09-14 01:13:33
557,Hervey Bay,AU,-25.2986,152.8535,293.47,62,52,4.51,broken clouds,2022-09-14 01:13:33
558,Caribou,US,46.8606,-68.012,292.87,88,100,2.57,overcast clouds,2022-09-14 01:13:34
559,Groningen,NL,53.25,6.75,286.5,90,75,1.54,broken clouds,2022-09-14 01:10:56
560,Mahibadhoo,MV,3.7833,72.9667,299.92,72,28,0.56,scattered clouds,2022-09-14 01:13:36
561,Biak,ID,-0.9131,122.8766,299.57,72,84,4.04,heavy intensity rain,2022-09-14 01:13:37
562,Shelburne,CA,44.0787,-80.2041,286.81,79,1,3.38,clear sky,2022-09-14 01:13:37
563,Iwanai,JP,42.9744,140.5089,290.17,67,100,3.48,overcast clouds,2022-09-14 01:13:38
564,Kigoma,TZ,-4.8769,29.6267,297.49,71,71,2.7,broken clouds,2022-09-14 01:13:38
565,Tiarei,PF,-17.5333,-149.3333,301.16,72,100,9.55,overcast clouds,2022-09-14 01:13:39
566,Xinpu,CN,34.5997,119.1594,294.9,91,100,5.05,light rain,2022-09-14 01:13:39
567,Kargasok,RU,59.0556,80.8572,276.21,91,28,2.5,scattered clouds,2022-09-14 01:13:40
568,Panguna,PG,-6.3164,155.4848,299.88,64,100,0.53,light rain,2022-09-14 01:13:40
569,Olga,RU,43.7444,135.2892,289.96,67,100,2.05,overcast clouds,2022-09-14 01:13:41
570,Olafsvik,IS,64.8945,-23.7142,281.05,77,42,5.01,scattered clouds,2022-09-14 01:13:41
571,Ulaanbaatar,MN,47.9077,106.8832,288.22,55,40,2.0,scattered clouds,2022-09-14 01:12:03
572,Saint-Joseph,RE,-21.3667,55.6167,291.36,75,100,0.67,overcast clouds,2022-09-14 01:13:42
573,Candido De Abreu,BR,-24.5669,-51.3333,291.05,99,100,0.92,overcast clouds,2022-09-14 01:13:42
574,Berga,NO,60.392,5.328,285.97,94,75,3.6,light rain,2022-09-14 01:13:43
575,Menongue,AO,-14.6585,17.691,290.57,23,86,2.16,overcast clouds,2022-09-14 01:13:43
576,Hualmay,PE,-11.0964,-77.6139,288.98,84,91,4.8,overcast clouds,2022-09-14 01:13:43
577,Luanda,AO,-8.8368,13.2343,295.15,88,20,1.03,few clouds,2022-09-14 01:13:44
578,Mayumba,GA,-3.432,10.6554,296.39,82,94,2.42,overcast clouds,2022-09-14 01:13:44
579,West Wendover,US,40.7391,-114.0733,291.71,72,100,4.63,overcast clouds,2022-09-14 01:13:45
580,Santa Cruz,BO,-17.8,-63.1667,290.85,63,40,4.63,moderate rain,2022-09-14 01:13:45
581,Poum,NC,-20.2333,164.0167,296.93,77,3,7.29,clear sky,2022-09-14 01:13:46
582,Rupert,US,42.6191,-113.6772,289.12,88,100,3.09,light rain,2022-09-14 01:13:46
583,Lulea,SE,65.5842,22.1547,285.19,87,100,3.6,overcast clouds,2022-09-14 01:13:47
584,East Stroudsburg,US,40.9995,-75.1813,292.99,84,48,2.78,scattered clouds,2022-09-14 01:13:47
585,Neiafu,TO,-18.65,-173.9833,301.53,78,20,4.63,few clouds,2022-09-14 01:13:48
586,Maraa,BR,-1.8333,-65.3667,297.64,84,9,1.44,clear sky,2022-09-14 01:13:48
587,Kaitong,CN,44.8135,123.15,290.96,46,97,1.88,overcast clouds,2022-09-14 01:13:49
588,Sotouboua,TG,8.5667,0.9833,294.29,98,87,0.92,overcast clouds,2022-09-14 01:13:49
589,Conceicao Do Araguaia,BR,-8.2578,-49.2647,304.37,31,99,2.11,overcast clouds,2022-09-14 01:13:50
590,Taree,AU,-31.9,152.4667,292.07,58,49,1.51,scattered clouds,2022-09-14 01:13:50
591,Vaxjo,SE,56.8777,14.8091,286.18,100,100,3.6,overcast clouds,2022-09-14 01:13:51
592,Praya,CV,14.9215,-23.5087,299.49,87,86,3.84,overcast clouds,2022-09-14 01:13:51
593,Nuristan,AF,35.3,70.8333,278.2,66,35,2.1,scattered clouds,2022-09-14 01:13:51
594,Santa Fe,AR,-31.6333,-60.7,288.16,63,29,2.47,light rain,2022-09-14 01:13:52
595,Stornoway,GB,58.2093,-6.3865,284.28,89,100,2.06,overcast clouds,2022-09-14 01:13:52
596,Andenes,NO,69.3143,16.1194,282.0,81,100,15.43,overcast clouds,2022-09-14 01:13:53
597,Kanlagay,PH,5.8757,121.2915,302.34,68,81,1.99,broken clouds,2022-09-14 01:13:53
598,Ouadda,CF,8.0777,22.4007,293.2,99,100,2.41,moderate rain,2022-09-14 01:13:54
599,Kibre Mengist,ET,5.8833,38.9833,287.52,93,100,0.87,overcast clouds,2022-09-14 01:13:54
600,Dongsheng,CN,39.8161,109.9776,289.65,59,0,5.38,clear sky,2022-09-14 01:13:55
601,Bose,IT,45.4612,8.0137,293.02,81,100,1.34,overcast clouds,2022-09-14 01:13:55
602,Lalsot,IN,26.5667,76.3333,297.86,87,82,5.28,broken clouds,2022-09-14 01:13:56
603,Tabora,TZ,-5.0167,32.8,293.57,52,90,4.24,overcast clouds,2022-09-14 01:13:56
604,Wukari,NG,7.85,9.7833,293.86,92,100,0.91,overcast clouds,2022-09-14 01:13:57
605,Atar,MR,20.5169,-13.0499,305.72,38,27,0.11,scattered clouds,2022-09-14 01:13:57
606,Kwekwe,ZW,-18.9281,29.8149,286.89,71,0,4.26,clear sky,2022-09-14 01:13:57
607,Sterling,US,39.0062,-77.4286,295.52,64,75,5.14,broken clouds,2022-09-14 01:13:08
608,Puerto Escondido,MX,15.85,-97.0667,296.61,60,100,3.09,overcast clouds,2022-09-14 01:13:58
609,Norilsk,RU,69.3535,88.2027,274.06,91,93,4.06,overcast clouds,2022-09-14 01:13:58
610,Nantong,CN,32.0303,120.8747,297.58,99,100,0.45,overcast clouds,2022-09-14 01:13:59
611,Polessk,RU,54.862,21.1028,285.18,91,5,4.67,clear sky,2022-09-14 01:13:59
612,Marawi,PH,7.9986,124.2928,299.67,66,51,1.95,broken clouds,2022-09-14 01:14:00
613,Aswan,EG,24.0934,32.907,302.67,29,5,3.54,clear sky,2022-09-14 01:14:00
614,Mpika,ZM,-11.8343,31.4529,288.66,54,67,4.34,broken clouds,2022-09-14 01:14:01
615,Whitehorse,CA,60.7161,-135.0538,287.58,51,75,10.29,broken clouds,2022-09-14 01:12:35
616,Were Ilu,ET,10.6,39.4333,283.5,84,96,2.4,overcast clouds,2022-09-14 01:14:01
617,Constitucion,CL,-35.3333,-72.4167,282.21,87,0,2.1,clear sky,2022-09-14 01:14:02
618,Rundu,NA,-17.9333,19.7667,291.69,20,0,3.13,clear sky,2022-09-14 01:14:02
619,Lebanon,US,36.2081,-86.2911,295.27,79,0,0.0,clear sky,2022-09-14 01:12:53
620,Mabaruma,GY,8.2,-59.7833,296.6,95,30,1.43,scattered clouds,2022-09-14 01:14:03
621,Yumen,CN,40.2833,97.2,292.62,24,0,3.36,clear sky,2022-09-14 01:14:04
622,Shwebo,MM,22.5667,95.7,298.52,90,81,3.64,broken clouds,2022-09-14 01:14:04
623,Panaba,MX,21.2833,-88.2667,299.3,83,98,6.22,overcast clouds,2022-09-14 01:14:05
624,Oussouye,SN,12.485,-16.5469,299.15,85,100,1.89,overcast clouds,2022-09-14 01:14:05
625,Batagay,RU,67.6333,134.6333,279.91,65,100,0.69,overcast clouds,2022-09-14 01:14:06
626,Tashtagol,RU,52.7657,87.8894,280.24,95,94,0.59,overcast clouds,2022-09-14 01:14:07
627,Kailua,US,21.4022,-157.7394,304.14,67,100,4.12,overcast clouds,2022-09-14 01:14:07
628,Santa Marta,CO,11.2408,-74.199,301.98,73,96,0.89,overcast clouds,2022-09-14 01:14:08
629,Fort Smith,US,35.3859,-94.3986,299.17,44,0,2.57,clear sky,2022-09-14 01:11:01
630,Gravelbourg,CA,49.8834,-106.5512,288.3,23,100,6.63,overcast clouds,2022-09-14 01:14:08
631,Chazuta,PE,-6.5742,-76.1367,301.62,63,48,0.41,scattered clouds,2022-09-14 01:14:09
632,Sebinkarahisar,TR,40.2883,38.4236,283.28,82,13,1.2,few clouds,2022-09-14 01:09:15
633,Napanee,CA,44.2501,-76.9494,292.54,70,43,4.0,scattered clouds,2022-09-14 01:10:28
634,Quatre Cocos,MU,-20.2078,57.7625,293.76,77,98,3.44,overcast clouds,2022-09-14 01:14:10
635,Morgan City,US,29.6994,-91.2068,298.15,73,5,2.97,clear sky,2022-09-14 01:11:25
636,Mchinji,MW,-13.7984,32.8802,289.75,54,55,2.75,broken clouds,2022-09-14 01:14:11
637,Hatillo,PR,18.4863,-66.8254,300.99,91,100,0.89,overcast clouds,2022-09-14 01:14:11
638,Tomatlan,MX,19.9333,-105.25,297.91,93,100,0.24,overcast clouds,2022-09-14 01:14:13
639,Hamilton,US,39.1834,-84.5333,292.91,79,75,3.09,broken clouds,2022-09-14 01:14:13
640,Tabory,RU,58.5198,64.5495,278.04,96,91,2.11,overcast clouds,2022-09-14 01:14:14
641,Zhigansk,RU,66.7697,123.3711,277.3,78,100,7.32,overcast clouds,2022-09-14 01:14:14
642,North Bend,US,43.4065,-124.2243,294.22,89,0,3.09,mist,2022-09-14 01:13:26
643,San Miguel,SV,13.4833,-88.1833,297.15,97,100,1.23,light rain,2022-09-14 01:14:15
644,Esmeraldas,BR,-19.7625,-44.3139,296.63,34,31,3.18,scattered clouds,2022-09-14 01:14:15
645,Willowmore,ZA,-33.2926,23.4895,282.85,83,0,3.4,clear sky,2022-09-14 01:14:16
646,Digras,IN,20.1167,77.7167,296.22,95,100,3.34,overcast clouds,2022-09-14 01:14:16
647,Mogadishu,SO,2.0371,45.3438,297.65,87,100,7.18,overcast clouds,2022-09-14 01:09:57
648,Nichinan,JP,31.6,131.3667,302.97,85,48,6.37,scattered clouds,2022-09-14 01:14:17
649,Key West,US,24.5557,-81.7826,302.15,89,0,6.69,clear sky,2022-09-14 01:12:10
650,Kotka,FI,60.4664,26.9458,284.74,77,100,10.57,overcast clouds,2022-09-14 01:14:18
651,Sao Felix Do Xingu,BR,-6.6447,-51.995,300.13,48,75,0.33,broken clouds,2022-09-14 01:14:18
652,Sorland,NO,67.667,12.6934,284.07,80,100,10.2,light rain,2022-09-14 01:14:19
653,Bourail,NC,-21.5667,165.4833,297.26,69,57,3.47,broken clouds,2022-09-14 01:14:19
654,Olinda,BR,-8.0089,-34.8553,298.0,78,20,3.6,few clouds,2022-09-14 01:14:20
655,Sergiyevsk,RU,53.9413,51.165,286.23,53,100,2.45,light rain,2022-09-14 01:14:20
656,Motril,ES,36.7507,-3.5179,297.75,68,100,2.25,overcast clouds,2022-09-14 01:14:21
657,Yenagoa,NG,4.9247,6.2642,296.44,96,97,0.91,overcast clouds,2022-09-14 01:14:21
658,Salmo,CA,49.1999,-117.2689,296.53,64,44,1.11,scattered clouds,2022-09-14 01:14:22
659,Gondanglegi,ID,-7.7479,112.0132,300.9,64,3,6.92,clear sky,2022-09-14 01:14:22
660,Lepaera,HN,14.7833,-88.5833,291.05,96,100,0.41,overcast clouds,2022-09-14 01:14:23
661,Marienburg,PL,54.0359,19.0266,286.42,90,3,4.09,clear sky,2022-09-14 01:14:23
662,Saint-Georges,GD,12.0564,-61.7485,300.97,83,20,3.09,few clouds,2022-09-14 01:14:24
663,Terrace,CA,54.5163,-128.6035,293.93,57,5,0.54,clear sky,2022-09-14 01:11:53
664,Mandiana,GN,10.6333,-8.6833,294.47,96,52,1.82,broken clouds,2022-09-14 01:14:25
665,Qui Nhon,VN,13.7667,109.2333,300.65,80,100,1.79,overcast clouds,2022-09-14 01:14:25
666,Okhotsk,RU,59.3833,143.3,284.56,60,100,6.94,overcast clouds,2022-09-14 01:14:25
667,Zaykovo,RU,57.5613,62.7568,278.2,86,16,1.64,few clouds,2022-09-14 01:14:26
668,Mapimi,MX,25.8167,-103.85,299.22,36,37,3.0,scattered clouds,2022-09-14 01:14:27
669,Codrington,AU,-38.2667,141.9667,287.37,62,10,6.8,clear sky,2022-09-14 01:14:27
670,Deputatskiy,RU,69.3,139.9,276.01,64,100,1.72,overcast clouds,2022-09-14 01:14:28
671,Venustiano Carranza,MX,19.43,-99.0992,293.23,52,75,10.29,broken clouds,2022-09-14 01:14:28
672,Parrita,CR,9.5201,-84.3225,298.02,88,100,1.18,overcast clouds,2022-09-14 01:14:29
673,Aksarka,RU,66.5606,67.7975,279.13,90,100,3.4,overcast clouds,2022-09-14 01:12:36
674,Buenaventura,CO,3.8801,-77.0312,297.1,94,96,0.62,overcast clouds,2022-09-14 01:14:29
675,Pervomayskiy,RU,53.2485,40.2871,283.85,93,100,3.88,overcast clouds,2022-09-14 01:14:30
676,Karasjok,NO,69.4719,25.5112,277.53,89,100,4.47,light rain,2022-09-14 01:14:30
